elecnum,distname,distcode,munname1,munname2,muncode,nkneeds
41,ｸﾏﾓﾄ5,4305,八代郡,坂本村,43461,43461
41,ｸﾏﾓﾄ5,4305,八代郡,千丁町,43462,43462
41,ｸﾏﾓﾄ5,4305,八代郡,鏡町,43463,43463
41,ｸﾏﾓﾄ5,4305,八代郡,竜北町,43464,43464
41,ｸﾏﾓﾄ5,4305,八代郡,宮原町,43465,43465
41,ｸﾏﾓﾄ5,4305,八代郡,東陽村,43466,43466
41,ｸﾏﾓﾄ5,4305,八代郡,泉村,43467,43467
41,ｸﾏﾓﾄ5,4305,芦北郡,田浦町,43481,43481
41,ｸﾏﾓﾄ5,4305,芦北郡,芦北町,43482,43482
41,ｸﾏﾓﾄ5,4305,芦北郡,津奈木町,43484,43484
41,ｸﾏﾓﾄ5,4305,球磨郡,錦町,43501,43501
41,ｸﾏﾓﾄ5,4305,球磨郡,上村,43502,43502
41,ｸﾏﾓﾄ5,4305,球磨郡,免田町,43503,43503
41,ｸﾏﾓﾄ5,4305,球磨郡,岡原村,43504,43504
41,ｸﾏﾓﾄ5,4305,球磨郡,多良木町,43505,43505
41,ｸﾏﾓﾄ5,4305,球磨郡,湯前町,43506,43506
41,ｸﾏﾓﾄ5,4305,球磨郡,水上村,43507,43507
41,ｸﾏﾓﾄ5,4305,球磨郡,須恵村,43508,43508
41,ｸﾏﾓﾄ5,4305,球磨郡,深田村,43509,43509
41,ｸﾏﾓﾄ5,4305,球磨郡,相良村,43510,43510
41,ｸﾏﾓﾄ5,4305,球磨郡,五木村,43511,43511
41,ｸﾏﾓﾄ5,4305,球磨郡,山江村,43512,43512
41,ｸﾏﾓﾄ5,4305,球磨郡,球磨村,43513,43513
41,ｵｵｲﾀ1,4401,大分市,大分市-1,44201,44201
41,ｵｵｲﾀ2,4402,大分市,大分市-2,44201,44201
41,ｵｵｲﾀ2,4402,佐伯市,佐伯市,44205,44205
41,ｵｵｲﾀ2,4402,臼杵市,臼杵市,44206,44206
41,ｵｵｲﾀ2,4402,津久見市,津久見市,44207,44207
41,ｵｵｲﾀ2,4402,竹田市,竹田市,44208,44208
41,ｵｵｲﾀ2,4402,北海部郡,佐賀関町,44381,44381
41,ｵｵｲﾀ2,4402,南海部郡,上浦町,44401,44401
41,ｵｵｲﾀ2,4402,南海部郡,弥生町,44402,44402
41,ｵｵｲﾀ2,4402,南海部郡,本匠村,44403,44403
41,ｵｵｲﾀ2,4402,南海部郡,宇目町,44404,44404
41,ｵｵｲﾀ2,4402,南海部郡,直川村,44405,44405
41,ｵｵｲﾀ2,4402,南海部郡,鶴見町,44406,44406
41,ｵｵｲﾀ2,4402,南海部郡,米水津村,44407,44407
41,ｵｵｲﾀ2,4402,南海部郡,蒲江町,44408,44408
41,ｵｵｲﾀ2,4402,大野郡,野津町,44421,44421
41,ｵｵｲﾀ2,4402,大野郡,三重町,44422,44422
41,ｵｵｲﾀ2,4402,大野郡,清川村,44423,44423
41,ｵｵｲﾀ2,4402,大野郡,緒方町,44424,44424
41,ｵｵｲﾀ2,4402,大野郡,朝地町,44425,44425
41,ｵｵｲﾀ2,4402,大野郡,大野町,44426,44426
41,ｵｵｲﾀ2,4402,大野郡,千歳村,44427,44427
41,ｵｵｲﾀ2,4402,大野郡,犬飼町,44428,44428
41,ｵｵｲﾀ2,4402,直入郡,荻町,44441,44441
41,ｵｵｲﾀ2,4402,直入郡,久住町,44442,44442
41,ｵｵｲﾀ2,4402,直入郡,直入町,44443,44443
41,ｵｵｲﾀ3,4403,別府市,別府市,44202,44202
41,ｵｵｲﾀ3,4403,日田市,日田市,44204,44204
41,ｵｵｲﾀ3,4403,大分郡,野津原町,44361,44361
41,ｵｵｲﾀ3,4403,大分郡,挟間町,44362,44362
41,ｵｵｲﾀ3,4403,大分郡,庄内町,44363,44363
41,ｵｵｲﾀ3,4403,大分郡,湯布院町,44364,44364
41,ｵｵｲﾀ3,4403,玖珠郡,九重町,44461,44461
41,ｵｵｲﾀ3,4403,玖珠郡,玖珠町,44462,44462
41,ｵｵｲﾀ3,4403,日田郡,前津江村,44481,44481
41,ｵｵｲﾀ3,4403,日田郡,中津江村,44482,44482
41,ｵｵｲﾀ3,4403,日田郡,上津江村,44483,44483
41,ｵｵｲﾀ3,4403,日田郡,大山町,44484,44484
41,ｵｵｲﾀ3,4403,日田郡,天瀬町,44485,44485
41,ｵｵｲﾀ4,4404,中津市,中津市,44203,44203
41,ｵｵｲﾀ4,4404,豊後高田市,豊後高田市,44209,44209
41,ｵｵｲﾀ4,4404,杵築市,杵築市,44210,44210
41,ｵｵｲﾀ4,4404,宇佐市,宇佐市,44211,44211
41,ｵｵｲﾀ4,4404,西国東郡,大田村,44301,44301
41,ｵｵｲﾀ4,4404,西国東郡,真玉町,44302,44302
41,ｵｵｲﾀ4,4404,西国東郡,香々地町,44303,44303
41,ｵｵｲﾀ4,4404,東国東郡,国見町,44321,44321
41,ｵｵｲﾀ4,4404,東国東郡,姫島村,44322,44322
41,ｵｵｲﾀ4,4404,東国東郡,国東町,44323,44323
41,ｵｵｲﾀ4,4404,東国東郡,武蔵町,44324,44324
41,ｵｵｲﾀ4,4404,東国東郡,安岐町,44325,44325
41,ｵｵｲﾀ4,4404,速見郡,日出町,44341,44341
41,ｵｵｲﾀ4,4404,速見郡,山香町,44342,44342
41,ｵｵｲﾀ4,4404,下毛郡,三光村,44501,44501
41,ｵｵｲﾀ4,4404,下毛郡,本耶馬渓町,44502,44502
41,ｵｵｲﾀ4,4404,下毛郡,耶馬渓町,44503,44503
41,ｵｵｲﾀ4,4404,下毛郡,山国町,44504,44504
41,ｵｵｲﾀ4,4404,宇佐郡,院内町,44521,44521
41,ｵｵｲﾀ4,4404,宇佐郡,安心院町,44522,44522
41,ﾐﾔｻﾞｷ1,4501,宮崎市,宮崎市,45201,45201
41,ﾐﾔｻﾞｷ1,4501,宮崎郡,清武町,45301,45301
41,ﾐﾔｻﾞｷ1,4501,宮崎郡,田野町,45302,45302
41,ﾐﾔｻﾞｷ1,4501,宮崎郡,佐土原町,45303,45303
41,ﾐﾔｻﾞｷ1,4501,東諸県郡,高岡町,45381,45381
41,ﾐﾔｻﾞｷ1,4501,東諸県郡,国富町,45382,45382
41,ﾐﾔｻﾞｷ1,4501,東諸県郡,綾町,45383,45383
41,ﾐﾔｻﾞｷ2,4502,延岡市,延岡市,45203,45203
41,ﾐﾔｻﾞｷ2,4502,日向市,日向市,45206,45206
41,ﾐﾔｻﾞｷ2,4502,西都市,西都市,45208,45208
41,ﾐﾔｻﾞｷ2,4502,児湯郡,高鍋町,45401,45401
41,ﾐﾔｻﾞｷ2,4502,児湯郡,新富町,45402,45402
41,ﾐﾔｻﾞｷ2,4502,児湯郡,西米良村,45403,45403
41,ﾐﾔｻﾞｷ2,4502,児湯郡,木城町,45404,45404
41,ﾐﾔｻﾞｷ2,4502,児湯郡,川南町,45405,45405
41,ﾐﾔｻﾞｷ2,4502,児湯郡,都農町,45406,45406
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,門川町,45421,45421
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,東郷町,45422,45422
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,南郷村,45423,45423
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,西郷村,45424,45424
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,北郷村,45425,45425
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,北方町,45426,45426
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,北川町,45427,45427
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,北浦町,45428,45428
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,諸塚村,45429,45429
41,ﾐﾔｻﾞｷ2,4502,東臼杵郡,椎葉村,45430,45430
41,ﾐﾔｻﾞｷ2,4502,西臼杵郡,高千穂町,45441,45441
41,ﾐﾔｻﾞｷ2,4502,西臼杵郡,日之影町,45442,45442
41,ﾐﾔｻﾞｷ2,4502,西臼杵郡,五ケ瀬町,45443,45443
41,ﾐﾔｻﾞｷ3,4503,都城市,都城市,45202,45202
41,ﾐﾔｻﾞｷ3,4503,日南市,日南市,45204,45204
41,ﾐﾔｻﾞｷ3,4503,小林市,小林市,45205,45205
41,ﾐﾔｻﾞｷ3,4503,串間市,串間市,45207,45207
41,ﾐﾔｻﾞｷ3,4503,えびの市,えびの市,45209,45209
41,ﾐﾔｻﾞｷ3,4503,南那珂郡,北郷町,45321,45321
41,ﾐﾔｻﾞｷ3,4503,南那珂郡,南郷町,45322,45322
41,ﾐﾔｻﾞｷ3,4503,北諸県郡,三股町,45341,45341
41,ﾐﾔｻﾞｷ3,4503,北諸県郡,山之口町,45342,45342
41,ﾐﾔｻﾞｷ3,4503,北諸県郡,高城町,45343,45343
41,ﾐﾔｻﾞｷ3,4503,北諸県郡,山田町,45344,45344
41,ﾐﾔｻﾞｷ3,4503,北諸県郡,高崎町,45345,45345
41,ﾐﾔｻﾞｷ3,4503,西諸県郡,高原町,45361,45361
41,ﾐﾔｻﾞｷ3,4503,西諸県郡,野尻町,45362,45362
41,ﾐﾔｻﾞｷ3,4503,西諸県郡,須木村,45363,45363
41,ｶｺﾞｼﾏ1,4601,鹿児島市,鹿児島市-1,46201,46201
41,ｶｺﾞｼﾏ1,4601,鹿児島郡,吉田町,46301,46301
41,ｶｺﾞｼﾏ1,4601,鹿児島郡,桜島町,46302,46302
41,ｶｺﾞｼﾏ1,4601,鹿児島郡,三島村,46303,46303
41,ｶｺﾞｼﾏ1,4601,鹿児島郡,十島村,46304,46304
41,ｶｺﾞｼﾏ2,4602,鹿児島市,鹿児島市-2,46201,46201
41,ｶｺﾞｼﾏ2,4602,名瀬市,名瀬市,46207,46207
41,ｶｺﾞｼﾏ2,4602,指宿市,指宿市,46210,46210
41,ｶｺﾞｼﾏ2,4602,揖宿郡,喜入町,46321,46321
41,ｶｺﾞｼﾏ2,4602,揖宿郡,山川町,46322,46322
41,ｶｺﾞｼﾏ2,4602,揖宿郡,頴娃町,46323,46323
41,ｶｺﾞｼﾏ2,4602,揖宿郡,開聞町,46324,46324
41,ｶｺﾞｼﾏ2,4602,大島郡,大和村,46523,46523
41,ｶｺﾞｼﾏ2,4602,大島郡,宇検村,46524,46524
41,ｶｺﾞｼﾏ2,4602,大島郡,瀬戸内町,46525,46525
41,ｶｺﾞｼﾏ2,4602,大島郡,住用村,46526,46526
41,ｶｺﾞｼﾏ2,4602,大島郡,龍郷町,46527,46527
41,ｶｺﾞｼﾏ2,4602,大島郡,笠利町,46528,46528
41,ｶｺﾞｼﾏ2,4602,大島郡,喜界町,46529,46529
41,ｶｺﾞｼﾏ2,4602,大島郡,徳之島町,46530,46530
41,ｶｺﾞｼﾏ2,4602,大島郡,天城町,46531,46531
41,ｶｺﾞｼﾏ2,4602,大島郡,伊仙町,46532,46532
41,ｶｺﾞｼﾏ2,4602,大島郡,和泊町,46533,46533
41,ｶｺﾞｼﾏ2,4602,大島郡,知名町,46534,46534
41,ｶｺﾞｼﾏ2,4602,大島郡,与論町,46535,46535
41,ｶｺﾞｼﾏ3,4603,川内市,川内市,46202,46202
41,ｶｺﾞｼﾏ3,4603,枕崎市,枕崎市,46204,46204
41,ｶｺﾞｼﾏ3,4603,串木野市,串木野市,46205,46205
41,ｶｺﾞｼﾏ3,4603,加世田市,加世田市,46211,46211
41,ｶｺﾞｼﾏ3,4603,川辺郡,笠沙町,46341,46341
41,ｶｺﾞｼﾏ3,4603,川辺郡,大浦町,46342,46342
41,ｶｺﾞｼﾏ3,4603,川辺郡,坊津町,46343,46343
41,ｶｺﾞｼﾏ3,4603,川辺郡,知覧町,46344,46344
41,ｶｺﾞｼﾏ3,4603,川辺郡,川辺町,46345,46345
41,ｶｺﾞｼﾏ3,4603,日置郡,市来町,46361,46361
41,ｶｺﾞｼﾏ3,4603,日置郡,東市来町,46362,46362
41,ｶｺﾞｼﾏ3,4603,日置郡,伊集院町,46363,46363
41,ｶｺﾞｼﾏ3,4603,日置郡,松元町,46364,46364
41,ｶｺﾞｼﾏ3,4603,日置郡,郡山町,46365,46365
41,ｶｺﾞｼﾏ3,4603,日置郡,日吉町,46366,46366
41,ｶｺﾞｼﾏ3,4603,日置郡,吹上町,46367,46367
41,ｶｺﾞｼﾏ3,4603,日置郡,金峰町,46368,46368
41,ｶｺﾞｼﾏ3,4603,薩摩郡,樋脇町,46381,46381
41,ｶｺﾞｼﾏ3,4603,薩摩郡,入来町,46382,46382
41,ｶｺﾞｼﾏ3,4603,薩摩郡,東郷町,46383,46383
41,ｶｺﾞｼﾏ3,4603,薩摩郡,宮之城町,46384,46384
41,ｶｺﾞｼﾏ3,4603,薩摩郡,鶴田町,46385,46385
41,ｶｺﾞｼﾏ3,4603,薩摩郡,薩摩町,46386,46386
41,ｶｺﾞｼﾏ3,4603,薩摩郡,祁答院町,46387,46387
41,ｶｺﾞｼﾏ3,4603,薩摩郡,里村,46388,46388
41,ｶｺﾞｼﾏ3,4603,薩摩郡,上甑村,46389,46389
41,ｶｺﾞｼﾏ3,4603,薩摩郡,下甑村,46390,46390
41,ｶｺﾞｼﾏ3,4603,薩摩郡,鹿島村,46391,46391
41,ｶｺﾞｼﾏ4,4604,阿久根市,阿久根市,46206,46206
41,ｶｺﾞｼﾏ4,4604,出水市,出水市,46208,46208
41,ｶｺﾞｼﾏ4,4604,大口市,大口市,46209,46209
41,ｶｺﾞｼﾏ4,4604,国分市,国分市,46212,46212
41,ｶｺﾞｼﾏ4,4604,出水郡,野田町,46401,46401
41,ｶｺﾞｼﾏ4,4604,出水郡,高尾野町,46402,46402
41,ｶｺﾞｼﾏ4,4604,出水郡,東町,46403,46403
41,ｶｺﾞｼﾏ4,4604,出水郡,長島町,46404,46404
41,ｶｺﾞｼﾏ4,4604,伊佐郡,菱刈町,46421,46421
41,ｶｺﾞｼﾏ4,4604,姶良郡,加治木町,46441,46441
41,ｶｺﾞｼﾏ4,4604,姶良郡,姶良町,46442,46442
41,ｶｺﾞｼﾏ4,4604,姶良郡,蒲生町,46443,46443
41,ｶｺﾞｼﾏ4,4604,姶良郡,溝辺町,46444,46444
41,ｶｺﾞｼﾏ4,4604,姶良郡,横川町,46445,46445
41,ｶｺﾞｼﾏ4,4604,姶良郡,栗野町,46446,46446
41,ｶｺﾞｼﾏ4,4604,姶良郡,吉松町,46447,46447
41,ｶｺﾞｼﾏ4,4604,姶良郡,牧園町,46448,46448
41,ｶｺﾞｼﾏ4,4604,姶良郡,霧島町,46449,46449
41,ｶｺﾞｼﾏ4,4604,姶良郡,隼人町,46450,46450
41,ｶｺﾞｼﾏ4,4604,姶良郡,福山町,46451,46451
41,ｶｺﾞｼﾏ5,4605,鹿屋市,鹿屋市,46203,46203
41,ｶｺﾞｼﾏ5,4605,西之表市,西之表市,46213,46213
41,ｶｺﾞｼﾏ5,4605,垂水市,垂水市,46214,46214
41,ｶｺﾞｼﾏ5,4605,曽於郡,大隅町,46461,46461
41,ｶｺﾞｼﾏ5,4605,曽於郡,輝北町,46462,46462
41,ｶｺﾞｼﾏ5,4605,曽於郡,財部町,46463,46463
41,ｶｺﾞｼﾏ5,4605,曽於郡,末吉町,46464,46464
41,ｶｺﾞｼﾏ5,4605,曽於郡,松山町,46465,46465
41,ｶｺﾞｼﾏ5,4605,曽於郡,志布志町,46466,46466
41,ｶｺﾞｼﾏ5,4605,曽於郡,有明町,46467,46467
41,ｶｺﾞｼﾏ5,4605,曽於郡,大崎町,46468,46468
41,ｶｺﾞｼﾏ5,4605,肝属郡,串良町,46481,46481
41,ｶｺﾞｼﾏ5,4605,肝属郡,東串良町,46482,46482
41,ｶｺﾞｼﾏ5,4605,肝属郡,内之浦町,46483,46483
41,ｶｺﾞｼﾏ5,4605,肝属郡,高山町,46484,46484
41,ｶｺﾞｼﾏ5,4605,肝属郡,吾平町,46485,46485
41,ｶｺﾞｼﾏ5,4605,肝属郡,大根占町,46486,46486
41,ｶｺﾞｼﾏ5,4605,肝属郡,根占町,46487,46487
41,ｶｺﾞｼﾏ5,4605,肝属郡,田代町,46488,46488
41,ｶｺﾞｼﾏ5,4605,肝属郡,佐多町,46489,46489
41,ｶｺﾞｼﾏ5,4605,熊毛郡,中種子町,46501,46501
41,ｶｺﾞｼﾏ5,4605,熊毛郡,南種子町,46502,46502
41,ｶｺﾞｼﾏ5,4605,熊毛郡,上屋久町,46503,46503
41,ｶｺﾞｼﾏ5,4605,熊毛郡,屋久町,46504,46504
41,ｵｷﾅﾜ1,4701,那覇市,那覇市,47201,47201
41,ｵｷﾅﾜ1,4701,平良市,平良市,47206,47206
41,ｵｷﾅﾜ1,4701,石垣市,石垣市,47207,47207
41,ｵｷﾅﾜ1,4701,宮古郡,城辺町,47371,47371
41,ｵｷﾅﾜ1,4701,宮古郡,下地町,47372,47372
41,ｵｷﾅﾜ1,4701,宮古郡,上野村,47373,47373
41,ｵｷﾅﾜ1,4701,宮古郡,伊良部町,47374,47374
41,ｵｷﾅﾜ1,4701,宮古郡,多良間村,47375,47375
41,ｵｷﾅﾜ1,4701,八重山郡,竹富町,47381,47381
41,ｵｷﾅﾜ1,4701,八重山郡,与那国町,47382,47382
41,ｵｷﾅﾜ2,4702,宜野湾市,宜野湾市,47205,47205
41,ｵｷﾅﾜ2,4702,浦添市,浦添市,47208,47208
41,ｵｷﾅﾜ2,4702,糸満市,糸満市,47210,47210
41,ｵｷﾅﾜ2,4702,中頭郡,西原町,47329,47329
41,ｵｷﾅﾜ2,4702,島尻郡,豊見城村,47341,47341
41,ｵｷﾅﾜ2,4702,島尻郡,東風平町,47343,47343
41,ｵｷﾅﾜ2,4702,島尻郡,具志頭村,47344,47344
41,ｵｷﾅﾜ2,4702,島尻郡,玉城村,47345,47345
41,ｵｷﾅﾜ2,4702,島尻郡,知念村,47346,47346
41,ｵｷﾅﾜ2,4702,島尻郡,佐敷町,47347,47347
41,ｵｷﾅﾜ2,4702,島尻郡,与那原町,47348,47348
41,ｵｷﾅﾜ2,4702,島尻郡,大里村,47349,47349
41,ｵｷﾅﾜ2,4702,島尻郡,南風原町,47350,47350
41,ｵｷﾅﾜ2,4702,島尻郡,仲里村,47351,47351
41,ｵｷﾅﾜ2,4702,島尻郡,具志川村,47352,47352
41,ｵｷﾅﾜ2,4702,島尻郡,渡嘉敷村,47353,47353
41,ｵｷﾅﾜ2,4702,島尻郡,座間味村,47354,47354
41,ｵｷﾅﾜ2,4702,島尻郡,粟国村,47355,47355
41,ｵｷﾅﾜ2,4702,島尻郡,渡名喜村,47356,47356
41,ｵｷﾅﾜ2,4702,島尻郡,南大東村,47357,47357
41,ｵｷﾅﾜ2,4702,島尻郡,北大東村,47358,47358
41,ｵｷﾅﾜ3,4703,石川市,石川市,47202,47202
41,ｵｷﾅﾜ3,4703,具志川市,具志川市,47203,47203
41,ｵｷﾅﾜ3,4703,名護市,名護市,47209,47209
41,ｵｷﾅﾜ3,4703,沖縄市,沖縄市,47211,47211
41,ｵｷﾅﾜ3,4703,国頭郡,国頭村,47301,47301
41,ｵｷﾅﾜ3,4703,国頭郡,大宜味村,47302,47302
41,ｵｷﾅﾜ3,4703,国頭郡,東村,47303,47303
41,ｵｷﾅﾜ3,4703,国頭郡,今帰仁村,47306,47306
41,ｵｷﾅﾜ3,4703,国頭郡,本部町,47308,47308
41,ｵｷﾅﾜ3,4703,国頭郡,恩納村,47311,47311
41,ｵｷﾅﾜ3,4703,国頭郡,宜野座村,47313,47313
41,ｵｷﾅﾜ3,4703,国頭郡,金武町,47314,47314
41,ｵｷﾅﾜ3,4703,国頭郡,伊江村,47315,47315
41,ｵｷﾅﾜ3,4703,中頭郡,与那城町,47322,47322
41,ｵｷﾅﾜ3,4703,中頭郡,勝連町,47323,47323
41,ｵｷﾅﾜ3,4703,中頭郡,読谷村,47324,47324
41,ｵｷﾅﾜ3,4703,中頭郡,嘉手納町,47325,47325
41,ｵｷﾅﾜ3,4703,中頭郡,北谷町,47326,47326
41,ｵｷﾅﾜ3,4703,中頭郡,北中城村,47327,47327
41,ｵｷﾅﾜ3,4703,中頭郡,中城村,47328,47328
41,ｵｷﾅﾜ3,4703,島尻郡,伊平屋村,47359,47359
41,ｵｷﾅﾜ3,4703,島尻郡,伊是名村,47360,47360
42,ﾎｯｶｲ1,101,札幌市,中央区,1101,1101
42,ﾎｯｶｲ1,101,札幌市,南区,1106,1106
42,ﾎｯｶｲ1,101,札幌市,西区,1107,1107
42,ﾎｯｶｲ2,102,札幌市,北区,1102,1102
42,ﾎｯｶｲ2,102,札幌市,東区,1103,1103
42,ﾎｯｶｲ3,103,札幌市,白石区,1104,1104
42,ﾎｯｶｲ3,103,札幌市,豊平区,1105,1105
42,ﾎｯｶｲ3,103,札幌市,清田区,1110,1110
42,ﾎｯｶｲ4,104,札幌市,手稲区,1109,1109
42,ﾎｯｶｲ4,104,小樽市,小樽市,1203,1203
42,ﾎｯｶｲ4,104,後志支庁管内,島牧村,1391,1391
42,ﾎｯｶｲ4,104,後志支庁管内,寿都町,1392,1392
42,ﾎｯｶｲ4,104,後志支庁管内,黒松内町,1393,1393
42,ﾎｯｶｲ4,104,後志支庁管内,蘭越町,1394,1394
42,ﾎｯｶｲ4,104,後志支庁管内,ニセコ町,1395,1395
42,ﾎｯｶｲ4,104,後志支庁管内,真狩村,1396,1396
42,ﾎｯｶｲ4,104,後志支庁管内,留寿都村,1397,1397
42,ﾎｯｶｲ4,104,後志支庁管内,喜茂別町,1398,1398
42,ﾎｯｶｲ4,104,後志支庁管内,京極町,1399,1399
42,ﾎｯｶｲ4,104,後志支庁管内,倶知安町,1400,1400
42,ﾎｯｶｲ4,104,後志支庁管内,共和町,1401,1401
42,ﾎｯｶｲ4,104,後志支庁管内,岩内町,1402,1402
42,ﾎｯｶｲ4,104,後志支庁管内,泊村,1403,1403
42,ﾎｯｶｲ4,104,後志支庁管内,神恵内村,1404,1404
42,ﾎｯｶｲ4,104,後志支庁管内,積丹町,1405,1405
42,ﾎｯｶｲ4,104,後志支庁管内,古平町,1406,1406
42,ﾎｯｶｲ4,104,後志支庁管内,仁木町,1407,1407
42,ﾎｯｶｲ4,104,後志支庁管内,余市町,1408,1408
42,ﾎｯｶｲ4,104,後志支庁管内,赤井川村,1409,1409
42,ﾎｯｶｲ5,105,札幌市,厚別区,1108,1108
42,ﾎｯｶｲ5,105,江別市,江別市,1217,1217
42,ﾎｯｶｲ5,105,千歳市,千歳市,1224,1224
42,ﾎｯｶｲ5,105,恵庭市,恵庭市,1231,1231
42,ﾎｯｶｲ5,105,北広島市,北広島市,1234,1234
42,ﾎｯｶｲ5,105,石狩市,石狩市,1235,1235
42,ﾎｯｶｲ5,105,石狩支庁管内,当別町,1303,1303
42,ﾎｯｶｲ5,105,石狩支庁管内,新篠津村,1304,1304
42,ﾎｯｶｲ5,105,石狩支庁管内,厚田村,1305,1305
42,ﾎｯｶｲ5,105,石狩支庁管内,浜益村,1306,1306
42,ﾎｯｶｲ6,106,旭川市,旭川市,1204,1204
42,ﾎｯｶｲ7,107,留萌市,留萌市,1212,1212
42,ﾎｯｶｲ7,107,稚内市,稚内市,1214,1214
42,ﾎｯｶｲ7,107,士別市,土別市,1220,1220
42,ﾎｯｶｲ7,107,名寄市,名寄市,1221,1221
42,ﾎｯｶｲ7,107,富良野市,富良野市,1229,1229
42,ﾎｯｶｲ7,107,上川支庁管内,鷹栖町,1452,1452
42,ﾎｯｶｲ7,107,上川支庁管内,東神楽町,1453,1453
42,ﾎｯｶｲ7,107,上川支庁管内,当麻町,1454,1454
42,ﾎｯｶｲ7,107,上川支庁管内,比布町,1455,1455
42,ﾎｯｶｲ7,107,上川支庁管内,愛別町,1456,1456
42,ﾎｯｶｲ7,107,上川支庁管内,上川町,1457,1457
42,ﾎｯｶｲ7,107,上川支庁管内,東川町,1458,1458
42,ﾎｯｶｲ7,107,上川支庁管内,美瑛町,1459,1459
42,ﾎｯｶｲ7,107,上川支庁管内,上富良野町,1460,1460
42,ﾎｯｶｲ7,107,上川支庁管内,中富良野町,1461,1461
42,ﾎｯｶｲ7,107,上川支庁管内,南富良野町,1462,1462
42,ﾎｯｶｲ7,107,上川支庁管内,占冠村,1463,1463
42,ﾎｯｶｲ7,107,上川支庁管内,和寒町,1464,1464
42,ﾎｯｶｲ7,107,上川支庁管内,剣淵町,1465,1465
42,ﾎｯｶｲ7,107,上川支庁管内,朝日町,1466,1466
42,ﾎｯｶｲ7,107,上川支庁管内,風連町,1467,1467
42,ﾎｯｶｲ7,107,上川支庁管内,下川町,1468,1468
42,ﾎｯｶｲ7,107,上川支庁管内,美深町,1469,1469
42,ﾎｯｶｲ7,107,上川支庁管内,音威子府村,1470,1470
42,ﾎｯｶｲ7,107,上川支庁管内,中川町,1471,1471
42,ﾎｯｶｲ7,107,留萌支庁管内,増毛町,1481,1481
42,ﾎｯｶｲ7,107,留萌支庁管内,小平町,1482,1482
42,ﾎｯｶｲ7,107,留萌支庁管内,苫前町,1483,1483
42,ﾎｯｶｲ7,107,留萌支庁菅内,羽幌町,1484,1484
42,ﾎｯｶｲ7,107,留萌支庁管内,初山別村,1485,1485
42,ﾎｯｶｲ7,107,留萌支庁管内,遠別町,1486,1486
42,ﾎｯｶｲ7,107,留萌支庁管内,天塩町,1487,1487
42,ﾎｯｶｲ7,107,留萌支庁管内,幌延町,1488,1488
42,ﾎｯｶｲ7,107,宗谷支庁管内,猿払村,1511,1511
42,ﾎｯｶｲ7,107,宗谷支庁管内,浜頓別町,1512,1512
42,ﾎｯｶｲ7,107,宗谷支庁管内,中頓別町,1513,1513
42,ﾎｯｶｲ7,107,宗谷支庁管内,枝幸町,1514,1514
42,ﾎｯｶｲ7,107,宗谷支庁管内,歌登町,1515,1515
42,ﾎｯｶｲ7,107,宗谷支庁管内,豊富町,1516,1516
42,ﾎｯｶｲ7,107,宗谷支庁管内,礼文町,1517,1517
42,ﾎｯｶｲ7,107,宗谷支庁管内,利尻町,1518,1518
42,ﾎｯｶｲ7,107,宗谷支庁管内,利尻富士町,1519,1519
42,ﾎｯｶｲ8,108,函館市,函館市,1202,1202
42,ﾎｯｶｲ8,108,渡島支庁管内,松前町,1331,1331
42,ﾎｯｶｲ8,108,渡島支庁管内,福島町,1332,1332
42,ﾎｯｶｲ8,108,渡島支庁管内,知内町,1333,1333
42,ﾎｯｶｲ8,108,渡島支庁管内,木古内町,1334,1334
42,ﾎｯｶｲ8,108,渡島支庁管内,上磯町,1335,1335
42,ﾎｯｶｲ8,108,渡島支庁管内,大野町,1336,1336
42,ﾎｯｶｲ8,108,渡島支庁管内,七飯町,1337,1337
42,ﾎｯｶｲ8,108,渡島支庁管内,戸井町,1339,1339
42,ﾎｯｶｲ8,108,渡島支庁管内,恵山町,1340,1340
42,ﾎｯｶｲ8,108,渡島支庁管内,椴法華村,1341,1341
42,ﾎｯｶｲ8,108,渡島支庁管内,南茅部町,1342,1342
42,ﾎｯｶｲ8,108,渡島支庁管内,鹿部町,1343,1343
42,ﾎｯｶｲ8,108,渡島支庁管内,砂原町,1344,1344
42,ﾎｯｶｲ8,108,渡島支庁管内,森町,1345,1345
42,ﾎｯｶｲ8,108,渡島支庁管内,八雲町,1346,1346
42,ﾎｯｶｲ8,108,渡島支庁管内,長万部町,1347,1347
42,ﾎｯｶｲ8,108,桧山支庁管内,江差町,1361,1361
42,ﾎｯｶｲ8,108,桧山支庁管内,上ノ国町,1362,1362
42,ﾎｯｶｲ8,108,桧山支庁管内,厚沢部町,1363,1363
42,ﾎｯｶｲ8,108,桧山支庁管内,乙部町,1364,1364
42,ﾎｯｶｲ8,108,桧山支庁管内,熊石町,1365,1365
42,ﾎｯｶｲ8,108,桧山支庁管内,大成町,1366,1366
